num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
150,-0.8,-4.0,0,0,0.8,4.0,4.079215610874228,0.6143254838277464,-1.9396782454318122
151,-0.6,-3.6,0,0,0.6,3.6,3.6496575181789317,0.8577693331894979,-2.091071823385249
152,-0.5,-3.1,0,0,0.5,3.1,3.1400636936215167,0.35188968099969353,-0.8466908078894111
153,-0.3,-2.5,0,0,0.3,2.5,2.5179356624028344,1.0991894697644806,-0.09279679440830346
154,-0.1,-1.9,0,0,0.1,1.9,1.9026297590440446,1.3083947097208357,0.4712695058163465
155,0.1,-1.5,0,0,-0.1,1.5,1.5033296378372907,1.3458151426767795,-0.7197366263682834
156,0.3,-0.7,0,0,-0.3,0.7,0.7615773105863908,1.6106215173648684,2.7602809851216104
157,0.6,-0.3,0,0,-0.6,0.3,0.6708203932499369,2.437702155988966,0.2848301626408456
158,0.7,0.5,0,0,-0.7,-0.5,0.8602325267042626,1.2593071200576393,3.7929708749719633
159,0.9,1.0,0,0,-0.9,-1.0,1.3453624047073711,1.973843791197346,1.80831694935039
160,0.9,1.6,0,0,-0.9,-1.6,1.8357559750685821,0.7733054404982992,1.1236458042834476
161,1.2,2.1,0,0,-1.2,-2.1,2.4186773244895647,2.939226375872919,2.772453824339098
162,1.3,2.7,0,0,-1.3,-2.7,2.9966648127543394,1.7465249568107664,3.9097179380103055
163,1.5,3.1,0,0,-1.5,-3.1,3.443835071544513,2.654517882969974,3.128360340724905
164,1.6,3.6,0,0,-1.6,-3.6,3.939543120718442,2.041448528015456,4.0598538137896
165,1.7,4.0,0,0,-1.7,-4.0,4.346262762420146,2.1539771541278765,3.935191991806529
166,1.8,4.5,0,0,-1.8,-4.5,4.846648326421054,2.186127560747215,4.796597049253529
167,1.8,4.7,0,0,-1.8,-4.7,5.032891812864648,1.574098559297628,3.033469135718496
168,1.9,5.1,0,0,-1.9,-5.1,5.442425929675111,2.3495795480722386,4.716181365887438
169,1.9,5.2,0,0,-1.9,-5.2,5.5362442142665635,1.7323377765603,2.936803504738309
170,1.8,5.4,0,0,-1.8,-5.4,5.692099788303083,1.0666794992262307,3.798053517389084
171,1.8,5.4,0,0,-1.8,-5.4,5.692099788303083,1.7552514120784233,2.595480929938453
