num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
95,7.0,-1.8,6.789553709308256,4.231159868285877,-0.2104462906917437,6.031159868285877,6.034830320571411,0.7399604569321078,-3.6814701454790963
96,6.8,-1.6,6.652830927466319,4.443033353122966,-0.14716907253368117,6.043033353122967,6.044825129221443,0.6510253583666923,-2.564788614862919
97,6.6,-1.4,6.497852640728043,4.666786292401541,-0.10214735927195662,6.066786292401542,6.067646166404026,0.8606836158745279,-2.7536473845892058
98,6.4,-1.3,6.338859110005991,4.880540598044087,-0.06114088999400913,6.180540598044087,6.1808430082392825,0.8714503716628605,-3.7983397458400088
99,6.2,-1.0,6.175657781055749,5.085482722573609,-0.024342218944251037,6.085482722573609,6.085531407392868,0.8893645891751749,-1.6795853046383538
100,5.9,-1.0,6.003577626992033,5.2875162070877,0.10357762699203299,6.2875162070877,6.288369294117816,-0.10111660815168322,-4.891262680606317
101,5.7,-0.4,5.8236062457721065,5.485110098587542,0.12360624577210633,5.885110098587543,5.886408019878588,0.9887163217034494,1.3786502426246527
102,5.3,-0.5,5.6330638933013475,5.680612122516922,0.33306389330134767,6.180612122516922,6.189579772975237,-0.9951917773185177,-5.840260584344136
103,5.0,-0.1,5.447033641062786,5.859237281288564,0.4470336410627862,5.959237281288564,5.975980927926508,-0.17760705645071972,-0.5418834893640687
104,4.7,0.1,5.247913772998726,6.038235877590068,0.5479137729987258,5.938235877590069,5.96345997224259,-0.05874496210360114,-2.7059863084661795
105,4.4,0.3,5.041846434834293,6.211324021134198,0.6418464348342923,5.911324021134198,5.946067484375507,-0.03897796091290373,-2.6995003139463707
106,4.0,0.8,4.845155065095147,6.365942386718253,0.8451550650951472,5.565942386718254,5.629742599473166,-1.4056770084333197,0.882390613415859
107,3.6,0.9,4.632546450223972,6.522297403519819,1.0325464502239723,5.622297403519819,5.716325766215203,-1.234638352402049,-3.518597414142136
108,3.2,1.5,4.42310546259805,6.666118531359929,1.22310546259805,5.166118531359929,5.30893281674365,-1.4526623595208994,2.091355386920278
109,3.0,1.7,4.198257767124716,6.8099452453900735,1.1982577671247157,5.109945245390073,5.2485580960259295,0.8277051712244952,-2.221075948247984
110,2.7,2.2,3.972412274410685,6.944120450993694,1.272412274410685,4.744120450993694,4.911793139944676,-0.23955304451093717,1.1105326288618351
111,2.4,2.5,3.7385203889461254,7.072774995994766,1.3385203889461255,4.572774995994766,4.764651928065619,-0.1943669260120663,-0.882070597000757
112,2.0,2.9,3.505076930872041,7.191324275150317,1.505076930872041,4.291324275150316,4.547606029807066,-1.3464810353457577,0.3859896438099475
113,1.8,3.5,3.2603844178028765,7.3055151893300065,1.4603844178028764,3.8055151893300065,4.0761094813538605,0.8288821879932755,2.549328251072112
114,1.5,3.7,3.012480949794915,7.411176249017541,1.5124809497949152,3.711176249017541,4.007546353414322,-0.18537547015304545,-1.3618946409833
115,1.2,4.4,2.769456581363362,7.505416033754702,1.5694565813633619,3.105416033754701,3.4794831086650717,-0.29906745607457064,4.240059855647203
116,1.0,4.5,2.5266868669248908,7.590546293404044,1.5266868669248908,3.090546293404044,3.447063849323713,0.7480507713565788,-1.9017790872327416
117,0.8,5.2,2.2725291494672044,7.6704640368112225,1.4725291494672044,2.4704640368112223,2.876027582136202,0.8590773035063397,4.527622363522292
118,0.5,5.4,2.0154282061288122,7.741993176902821,1.5154282061288122,2.341993176902821,2.7895258895715878,-0.16455973055397033,-0.4276821062549141
